Board Size,Column Constraints,Row Constraints,Approach,Result,Options,Runtime,Memory,Memory_used,Program,Resumptions,Entailments,Prunings,Backtracks,Constraints
11,2-9 | ,,automaton_nxn,success,leftmost-step-up,62,20774336,18677216,9436704,43804,7126,25921,27,3130
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,leftmost-bisect-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,leftmost-bisect-down,15,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,leftmost-median-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,leftmost-median-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,leftmost-middle-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,leftmost-middle-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,min-step-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,min-step-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,min-enum-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,min-enum-down,16,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,min-bisect-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,min-bisect-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,min-median-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,min-median-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,min-middle-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,min-middle-down,16,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,max-step-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,max-step-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,max-enum-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,max-enum-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,max-bisect-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,max-bisect-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,max-median-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,max-median-down,16,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,max-middle-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,max-middle-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,ff-step-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,ff-step-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,ff-enum-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,ff-enum-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,ff-bisect-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,ff-bisect-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,ff-median-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,ff-median-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,ff-middle-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,ff-middle-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,anti_first_fail-step-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,anti_first_fail-step-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,anti_first_fail-enum-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,anti_first_fail-enum-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,anti_first_fail-bisect-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,anti_first_fail-bisect-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,anti_first_fail-median-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,anti_first_fail-median-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,anti_first_fail-middle-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,anti_first_fail-middle-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,occurrence-step-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,occurrence-step-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,occurrence-enum-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,occurrence-enum-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,occurrence-bisect-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,occurrence-bisect-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,occurrence-median-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,occurrence-median-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,occurrence-middle-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,occurrence-middle-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,ffc-step-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,ffc-step-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,ffc-enum-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,ffc-enum-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,ffc-bisect-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,ffc-bisect-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,ffc-median-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,ffc-median-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,ffc-middle-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,ffc-middle-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,max_regret-step-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,max_regret-step-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,max_regret-enum-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,max_regret-enum-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,max_regret-bisect-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,max_regret-bisect-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,max_regret-median-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,max_regret-median-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,max_regret-middle-up,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_and_vertical,failed,max_regret-middle-down,0,20774336,18755824,9515312,394,44,462,1,185
11,2-10 | ,,cumulative_horizontal_only,failed,leftmost-step-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,leftmost-step-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,leftmost-enum-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,leftmost-enum-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,leftmost-bisect-up,15,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,leftmost-bisect-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,leftmost-median-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,leftmost-median-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,leftmost-middle-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,leftmost-middle-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,min-step-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,min-step-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,min-enum-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,min-enum-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,min-bisect-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,min-bisect-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,min-median-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,min-median-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,min-middle-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,min-middle-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,max-step-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,max-step-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,max-enum-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,max-enum-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,max-bisect-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,max-bisect-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,max-median-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,max-median-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,max-middle-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,max-middle-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,ff-step-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,ff-step-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,ff-enum-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,ff-enum-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,ff-bisect-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,ff-bisect-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,ff-median-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,ff-median-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,ff-middle-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,ff-middle-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,anti_first_fail-step-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,anti_first_fail-step-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,anti_first_fail-enum-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,anti_first_fail-enum-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,anti_first_fail-bisect-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,anti_first_fail-bisect-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,anti_first_fail-median-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,anti_first_fail-median-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,anti_first_fail-middle-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,anti_first_fail-middle-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,occurrence-step-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,occurrence-step-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,occurrence-enum-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,occurrence-enum-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,occurrence-bisect-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,occurrence-bisect-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,occurrence-median-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,occurrence-median-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,occurrence-middle-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,occurrence-middle-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,ffc-step-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,ffc-step-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,ffc-enum-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,ffc-enum-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,ffc-bisect-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,ffc-bisect-down,16,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,ffc-median-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,ffc-median-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,ffc-middle-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,ffc-middle-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,max_regret-step-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,max_regret-step-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,max_regret-enum-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,max_regret-enum-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,max_regret-bisect-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,max_regret-bisect-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,max_regret-median-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,max_regret-median-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,max_regret-middle-up,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only,failed,max_regret-middle-down,0,20774336,18758224,9517712,416,28,470,0,165
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,leftmost-step-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,leftmost-step-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,leftmost-enum-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,leftmost-enum-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,leftmost-bisect-up,15,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,leftmost-bisect-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,leftmost-median-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,leftmost-median-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,leftmost-middle-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,leftmost-middle-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,min-step-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,min-step-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,min-enum-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,min-enum-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,min-bisect-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,min-bisect-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,min-median-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,min-median-down,16,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,min-middle-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,min-middle-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,max-step-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,max-step-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,max-enum-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,max-enum-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,max-bisect-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,max-bisect-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,max-median-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,max-median-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,max-middle-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,max-middle-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,ff-step-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,ff-step-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,ff-enum-up,16,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,ff-enum-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,ff-bisect-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,ff-bisect-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,ff-median-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,ff-median-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,ff-middle-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,ff-middle-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,anti_first_fail-step-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,anti_first_fail-step-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,anti_first_fail-enum-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,anti_first_fail-enum-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,anti_first_fail-bisect-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,anti_first_fail-bisect-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,anti_first_fail-median-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,anti_first_fail-median-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,anti_first_fail-middle-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,anti_first_fail-middle-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,occurrence-step-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,occurrence-step-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,occurrence-enum-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,occurrence-enum-down,15,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,occurrence-bisect-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,occurrence-bisect-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,occurrence-median-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,occurrence-median-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,occurrence-middle-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,occurrence-middle-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,ffc-step-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,ffc-step-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,ffc-enum-up,16,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,ffc-enum-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,ffc-bisect-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,ffc-bisect-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,ffc-median-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,ffc-median-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,ffc-middle-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,ffc-middle-down,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,max_regret-step-up,0,20774336,18758224,9517712,328,28,349,0,99
11,2-10 | ,,cumulative_horizontal_only_no_board,failed,max_regret-step-down,0,20774336,18758224,9517712,328,28,349,0,99
